HNRNPA1L2	31314
SUGT1	53200
LECT1	41548
PCDH8	9666
OLFM4	28298
PRR20A	8021
PRR20B	8021
PRR20C	8021
PRR20D	8021
PRR20E	8021
PCDH17	102501
DIAPH3	503404
TDRD3	182421
PCDH20	23402
PCDH9	932501
KLHL1	412865
DACH1	434232
MZT1	24330
BORA	33275
DIS3	31694
PIBF1	239394
KLF5	27562
KLF12	453168
TBC1D4	202442
COMMD6	29225
UCHL3	61466
LMO7	244434
C13orf45	17760
KCTD12	11228
IRG1	15145
CLN5	16857
FBXL3	39590
MYCBP2	287393
SCEL	114589
SLAIN1	71354
EDNRB	29287
POU4F1	10176
RNF219	49888
RBM26	99650
NDFIP2	79923
SPRY2	9975
SLITRK1	10184
SLITRK6	11698
SLITRK5	12001
GPC5	1473561
GPC6	1185560
DCT	47378
TGDS	27203
GPR180	37742
SOX21	7503
ABCC4	286604
CLDN10	151155
DZIP1	71500
DNAJC3	122850
UGGT2	256902
HS6ST3	747578
OXGR1	14011
MBNL2	177686
RAP2A	39906
IPO5	75639
FARP1	312211
RNF113B	6480
STK24	132739
SLC15A1	73853
DOCK9	298138
UBAC2	190660
GPR18	12030
GPR183	17875
TM9SF2	67589
CLYBL	295468
ZIC5	13945
ZIC2	9992
PCCA	446417
GGACT	62972
TMTC4	76166
NALCN	367713
ITGBL1	275490
FGF14	686990
TPP2	87168
METTL21C	13760
CCDC168	12358
TEX30	12821
KDELC1	19726
BIVM	47486
BIVM-ERCC5	70044
ERCC5	36151
SLC10A2	27846
DAOA	30167
EFNB2	50383
ARGLU1	31491
FAM155A	703200
LIG4	15929
ABHD13	20876
TNFSF13B	62244
MYO16	616855
IRS2	37731
COL4A1	163178
COL4A2	212215
RAB20	43663
CARKD	29459
CARS2	77191
ING1	13338
LINC00346	5584
ANKRD10	41529
ARHGEF7	196178
TEX29	33065
SOX1	9107
SPACA7	63370
TUBGCP3	108156
C13orf35	42453
ATP11A	201839
MCF2L	210361
F7	19890
F10	31715
PROZ	18726
PCID2	36138
CUL4A	61847
LAMP1	31431
GRTP1	44941
ADPRHL1	36579
DCUN1D2	40133
TMCO3	64232
TFDP1	61772
ATP4B	14382
GRK1	124238
TMEM255B	57710
GAS6	48524
RASA3	155892
CDC16	42836
UPF3A	29224
CHAMP1	17808
BTC	54927
GAST	8643
HAP1	21902
JUP	172491
FKBP10	15533
NT5C3B	16188
KLHL10	17699
KLHL11	16887
ACLY	68634
TTC25	40016
CNP	15990
DNAJC7	49943
NKIRAS2	19259
ZNF385C	44789
DHX58	16329
KAT2A	13250
HSPB9	6921
RAB5C	35041
IGHV1OR21-1	5445
TPTE	128518
POTED	36408
LIPI	107032
RBM11	17242
HSPA13	17369
SAMSN1	103174
NRIP1	108765
USP25	155033
C21orf37	15295
CXADR	86197
BTG3	24294
C21orf91	35419
CHODL	371110
TMPRSS15	221764
NCAM2	550017
MRPL39	26861
JAM2	83290
ATP5J	24169
GABPA	42890
APP	295585
CYYR1	112075
ADAMTS1	14662
ADAMTS5	53601
N6AMT1	18180
LTN1	69804
RWDD2B	19994
USP16	34859
CCT8	22992
MAP3K7CL	103418
BACH1	441679
GRIK1	408097
GRIK1-AS2	39707
CLDN17	5730
CLDN8	7067
KRTAP24-1	6647
KRTAP25-1	5369
KRTAP26-1	6155
KRTAP27-1	5681
KRTAP23-1	5207
KRTAP13-2	5848
KRTAP13-1	5744
KRTAP13-3	5703
KRTAP13-4	5644
KRTAP15-1	5473
KRTAP19-1	5645
KRTAP19-2	5393
KRTAP19-3	5493
KRTAP19-4	5309
KRTAP19-5	5460
KRTAP19-6	5329
KRTAP19-7	5439
KRTAP22-2	5292
KRTAP6-3	5635
KRTAP6-2	5310
KRTAP22-1	5198
KRTAP6-1	5499
KRTAP20-1	5253
KRTAP20-4	5223
KRTAP20-2	5383
KRTAP20-3	5272
KRTAP21-3	5252
KRTAP21-2	5439
KRTAP21-1	5307
KRTAP8-1	5554
KRTAP11-1	5908
KRTAP19-8	5317
TIAM1	446556
SOD1	14309
SCAF4	66042
HUNK	176318
MIS18A	15850
MRAP	27971
URB1	87006
C21orf119	5815
EVA1C	108393
TCP10L	15821
C21orf59	25787
SYNJ1	104290
PAXBP1	42959
C21orf49	132426
C21orf62	28068
OLIG2	8351
OLIG1	7276
C21orf54	9765
IFNAR2	40774
IL10RB	35876
IFNAR1	40434
IFNGR2	108913
TMEM50B	62083
DNAJC28	8531
GART	49857
SON	39888
DONSON	34166
CRYZL1	59585
ITSN1	262459
ATP5O	17527
MRPS6	74810
SLC5A3	37689
KCNE2	12365
SMIM11	37385
C21orf140	5755
KCNE1	70585
RCAN1	107001
CLIC6	53837
RUNX1	1221867
SETD4	49848
CBR1	8225
CBR3	16654
DOPEY2	142492
MORC3	70959
CHAF1B	38637
CLDN14	120948
SIM2	55785
HLCS	244347
RIPPLY3	18509
PIGP	19000
TTC3	134887
DSCR3	49541
DYRK1A	156661
KCNJ6	314071
DSCR4	174726
DSCR8	71565
KCNJ15	155151
ERG	286755
ETS2	24648
PSMG1	14082
BRWD1	142383
HMGN1	12332
WRB	53284
LCA5L	44961
SH3BGR	74652
B3GALT5	121695
C21orf88	20674
IGSF5	61689
PCP4	67079
DSCAM	841139
BACE2	119717
FAM3B	58219
MX2	52447
MX1	43910
TMPRSS2	71565
RIPK4	32737
PRDM15	86206
C2CD2	73778
ZBTB21	28556
UMODL1	85495
C21orf128	11400
ABCG1	102555
TFF3	8984
TFF2	9771
TFF1	9312
TMPRSS3	29956
UBASH3A	48783
RSPH1	28868
SLC37A1	90432
PDE9A	126873
WDR4	41474
NDUFV3	38660
PKNOX1	64071
CBS	28752
U2AF1	19631
CRYAA	8797
SIK1	17613
HSF2BP	135302
RRP1B	41529
PDXK	48213
CSTB	8933
RRP1	20780
AGPAT3	126350
TRAPPC10	99233
PWP2	28892
C21orf33	17118
ICOSLG	22975
DNMT3L	20877
AIRE	17810
PFKL	32325
C21orf2	15458
TRPM2	97918
LRRC3	8370
LRRC3DN	7264
TSPEAR	218720
C21orf90	13736
KRTAP10-1	6214
KRTAP10-2	6148
KRTAP10-3	5970
KRTAP10-4	6381
KRTAP10-5	6149
KRTAP10-6	6237
KRTAP10-7	6594
KRTAP10-8	5875
KRTAP10-9	6254
KRTAP10-10	6097
KRTAP10-11	6233
KRTAP12-4	5446
KRTAP12-3	5409
KRTAP12-2	5738
KRTAP12-1	5587
KRTAP10-12	5872
UBE2G2	37979
SUMO3	18162
PTTG1IP	29252
ITGB2	51036
C21orf67	12099
FAM207A	41979
ADARB1	157710
POFUT2	28970
COL18A1	113582
SLC19A1	55839
PCBP3	303760
COL6A1	28313
COL6A2	39752
FTCD	24305
SPATC1L	28328
LSS	45683
MCM3AP	56164
YBEY	16414
C21orf58	28694
PCNT	126646
DIP2A	116114
S100B	11246
PRMT2	34957
IGHV1OR15-9	5435
IGHV3OR15-7	5461
IGHD5OR15-5A	5022
IGHD4OR15-4A	5018
IGHD3OR15-3A	5030
IGHD2OR15-2A	5030
IGHD1OR15-1A	5016
GOLGA6L6	15020
POTEB2	35942
IGHD5OR15-5B	5022
IGHD4OR15-4B	5018
IGHD3OR15-3B	5030
IGHD2OR15-2B	5030
SECISBP2L	63087
IGHD1OR15-1B	5016
POTEB	36374
OR4M2	6083
OR4N4	6125
IGHV1OR15-1	5437
IGHV4OR15-8	5435
GOLGA6L1	14756
COPS2	54590
TUBGCP5	45497
RMDN3	24967
GCHFR	8688
DNAJC17	44608
GALK2	217213
C15orf62	7484
TPM1	34283
CRTC3	120420
ZFYVE19	12483
CYFIP1	119011
PPP1R14D	18257
FAM227B	298969
LACTB	25261
BLM	103301
SPINT1	19189
FGF7	70679
RPS27L	37149
RAB8B	83313
DTWD1	29156
RHOV	7075
FURIN	19866
NIPA2	34743
VPS18	14545
APH1B	38108
DLL4	14699
ATP8B4	329579
FES	17081
NIPA1	61728
CA12	65783
CHAC1	8550
GOLGA8I	18581
INO80	142474
SLC27A2	59199
HDC	29079
USP3	95046
GOLGA8S	17483
EXD1	53018
MAN2A2	25366
GOLGA6L2	12736
GABPB1	83216
MKRN3	67610
MAGEL2	7484
NDN	6885
NPAP1	13052
CHP1	56006
OIP5	28353
SNRPN	160076
NUSAP1	53356
FBXL22	10075
USP8	81703
HERC1	230324
UNC45A	28913
DAPK2	169997
NDUFAF1	20166
RTF1	80155
FAM96A	26459
USP50	51146
SNURF	50242
SNX1	56967
TRPM7	139342
UBE3A	106747
ITPKA	15156
LTK	15249
SPPL2A	63499
HDDC3	6651
SNX22	10766
RCCD1	13249
PPIB	12393
RPAP1	32093
ATP10A	192897
PRC1	34589
CSNK1G1	195726
AP4E1	102228
GABRB3	400993
TNFAIP8L3	53678
KIAA0101	27693
VPS33B	29187
CYP19A1	135553
TRIP4	72555
TYRO3	26663
ZNF609	230323
GLDN	71384
SV2B	206359
GABRA5	87844
SLCO3A1	323740
DMXL2	180122
OAZ2	20708
RBPMS2	40695
GABRG3	566944
PIF1	15036
ST8SIA2	79900
OCA2	349483
SCG3	44673
LYSMD2	33574
TMOD2	69807
C15orf32	34463
FAM174B	197441
PLEKHO2	31118
TMOD3	122667
HERC2	216112
CHD2	149711
ANKDD1A	51941
LEO1	38781
MGA	153719
MAPK6	119159
BCL2L10	8512
GNB5	75449
MAPKBP1	58421
SPG21	32286
MYO5C	108476
RGMA	50797
MTFMT	32132
GOLGA8F	18403
SLC51B	13026
RASL12	28349
KBTBD13	8122
UBAP1L	27197
MYO5A	226767
MCTP2	253865
PLA2G4B	25062
PDCD7	21457
GOLGA8G	18403
JMJD7	14496
CLPX	42123
ARPP19	27838
CILP	20489
PARP16	71158
JMJD7-PLA2G4B	25060
FAM214A	133500
IGDCC3	55913
SPTBN5	50930
IGDCC4	46608
ONECUT1	38636
WDR72	254137
EHD4	78826
UNC13C	620705
NR2F2	19325
DPP8	80241
SPATA8	7226
LINC00923	137332
ARRDC4	59284
GOLGA8M	41430
RSL24D1	21261
FAM169B	82220
PLA2G4E	74608
IGF1R	320559
APBA2	285889
PLA2G4D	32545
RAB27A	121147
PIGB	41688
PLA2G4F	20507
FAM189A1	455470
PGPEP1L	44565
NDNL2	6680
SYNM	42378
CCPG1	73478
TJP1	274497
C15orf65	15216
DYX1C1	102709
PYGO1	55057
PRTG	136544
PTPLAD1	52931
VPS39	54615
TTC23	119900
NEDD4	171824
GOLGA8J	15544
LRRC28	144367
VWA9	37536
GOLGA8T	15418
CHRFAM7A	37609
RFX7	161005
TMEM87A	68131
TEX9	206988
MNS1	48593
GOLGA8R	15520
MEF2A	244301
GOLGA8Q	15521
SLC24A1	54629
ZNF280D	293390
GOLGA8H	15435
ARHGAP11B	153499
FAN1	44256
DENND4A	139247
MTMR10	57666
TCF12	385658
RAB11A	170937
CGNL1	179760
GANC	85433
MEGF11	375805
TRPM1	165212
GCOM1	127837
CAPN3	69215
LYSMD4	22864
KLF13	113810
OTUD7A	392663
ADAMTS17	375416
MYZAP	98423
CHRNA7	147031
POLR2M	195729
CERS3	149600
LINS	48861
DIS3L	45681
ASB7	54171
GOLGA8K	15413
ALDH1A2	549443
ALDH1A3	43912
GOLGA8O	15528
TIPIN	55540
AQP9	52742
GOLGA8N	15522
LIPC	163383
ARHGAP11A	29805
ZNF106	83300
ADAM10	159774
MAP2K1	110495
FAM63B	95708
SNAPC5	12678
RNF111	237244
RPL4	31515
SCG5	60422
LRRK1	155897
SNAP23	59116
SLTM	59608
GREM1	21695
FMN1	434150
CHSY1	81209
VIMP	11683
LRRC57	11280
CCNB2	24967
RYR3	560140
HAUS2	26184
MYO1E	242986
SNRPA1	18772
LDHAL6B	6663
FAM81A	155856
PCSK6	229587
AVEN	177949
GCNT3	50364
GTF2A2	24479
CHRM5	101370
EMC7	22931
BNIP2	35388
ZWILCH	49818
FOXB1	62508
LCTL	23800
PGBD4	7317
SMAD6	84772
KATNBL1	74422
SMAD3	136432
EMC4	10157
TM2D3	35747
AAGAB	59162
TARSL2	76006
STARD9	150322
ANXA2	60749
SLC12A6	111848
IQCH	252460
CDAN1	18567
OR4F6	5974
OR4F15	5984
OR4F4	6053
TTBK2	187075
UBR1	168216
C15orf61	11222
MAP2K5	269414
EPB42	120058
NOP10	6461
NUTM1	19422
TMEM62	66867
LPCAT4	13373
NARG2	64551
SKOR1	19857
GOLGA8A	214435
PIAS1	141579
CCNDBP1	15080
CALML4	20374
CLN6	55219
FEM1B	23062
RORA	746035
ITGA11	135451
TGM5	39262
CORO2B	153837
VPS13C	213084
ANP32A	47362
TGM7	30975
GOLGA8B	68296
LCMT2	7829
ADAL	28224
GJD2	8933
ACTC1	13043
AQR	119308
ZSCAN29	17853
TUBGCP4	42874
SPESP1	133590
ZNF770	14946
NOX5	137219
DPH6	333848
C15orf41	235637
TP53BP1	108519
GLCE	116633
PAQR5	113833
KIF23	39179
MEIS2	217098
C2CD4A	8940
C2CD4B	6748
TLN2	459105
MAP1A	25662
RPLP1	8132
PPIP5K1	61770
TMCO5A	50785
TLE3	55386
SPRED1	109923
FAM98B	38583
RASGRP1	82472
CKMT1B	16847
UACA	114039
C15orf53	8440
C15orf54	9161
THBS1	23387
STRC	123862
FSIP1	187799
LARP6	27635
GPR176	126860
LRRC49	201836
EIF2AK4	106450
CATSPER2	44615
SRP14	8449
BMF	26002
THAP10	16443
CKMT1A	11336
THSD4	691431
CT62	10250
BUB1B	65113
PDIA3	31887
MYO9A	301286
ELL3	9943
PAK6	65059
C15orf56	7305
SERF2	30502
PLCB2	34759
SENP8	31712
GRAMD2	42978
ANKRD63	6142
PKM	37794
C15orf52	14515
SERINC4	11059
PHGR1	10401
HYPK	11901
DISP2	17821
MFAP1	25310
KNSTRN	16525
WDR76	46456
FRMD5	329488
IVD	35460
CASC4	132029
BAHD1	33521
PARP6	36818
CHST14	7193
C15orf57	41374
CTDSPL2	106804
EIF3J	30972
RPUSD2	10160
CASC5	75322
RAD51	42382
CELF6	40402
SPG11	105982
HEXA	38042
PATL2	50584
B2M	12400
TMEM202	14756
ARIH1	118025
TRIM69	43841
GOLGA6B	16656
HIGD2B	15366
BBS4	57290
C15orf43	27527
SORD	59081
DUOX2	26694
ADPGK	39477
DUOXA2	9100
DUOXA1	17567
NEO1	258496
DUOX1	40643
HCN4	54405
C15orf60	121856
NPTN	79120
SHF	38961
CD276	35552
SLC28A2	28721
GATM	46203
C15orf59	17947
TBC1D21	20606
LOXL1	31148
SPATA5L1	24088
C15orf48	23232
STOML1	16416
SLC30A4	48196
BLOC1S6	33876
PML	58139
SQRDL	65146
GOLGA6A	17693
ISLR2	43229
SEMA6D	595122
ISLR	8201
SLC24A5	26700
MYEF2	44089
STRA6	37801
CTXN2	17217
SLC12A1	117414
DUT	17362
CCDC33	124200
FBN1	242543
CYP11A1	34981
SEMA7A	30178
UBL7	20205
CEP152	103218
ARID3B	61954
SHC4	144709
CLK3	46216
EID1	7297
EDC3	70734
CYP1A1	11068
CYP1A2	12358
CSK	26141
LMAN1L	18042
CPLX3	10253
ULK3	12230
SCAMP2	34635
MPI	14452
FAM219B	12134
COX5A	23377
RPP25	8048
SCAMP5	69277
PPCDC	98907
C15orf39	21526
GOLGA6C	16600
GOLGA6D	16640
COMMD4	11036
NEIL1	13296
MAN2C1	17838
SIN3A	91463
PTPN9	117168
SNUPN	33386
IMP3	14621
SNX33	19395
CSPG4	43526
ODF3L1	8711
UBE2Q2	62797
FBXO22	36409
NRG4	128826
C15orf27	174284
ETFA	101117
ISL2	10752
SCAPER	562259
RCN2	23641
PSTPIP1	48973
TSPAN3	44967
PEAK1	317015
HMG20A	70195
LINGO1	212873
TBC1D2B	98688
SH2D7	32101
CIB2	31938
IDH3A	45451
ACSBG1	83220
DNAJA4	23110
WDR61	26959
CRABP1	12906
IREB2	69025
HYKK	34808
PSMA4	13857
CHRNA5	34749
CHRNA3	33243
CHRNB4	108635
ADAMTS7	57228
MORF4L1	92646
CTSH	33516
RASGRF1	135826
ANKRD34C	20434
TMED3	105930
KIAA1024	44774
MTHFS	68794
ST20-MTHFS	83559
ST20	29862
C15orf37	7081
BCL2A1	15557
ZFAND6	83825
FAH	39456
ARNT2	198586
ABHD17C	80937
KIAA1199	177433
MESDC2	47552
MESDC1	8047
C15orf26	147142
IL16	158188
STARD5	20130
TMC3	47996
MEX3B	9363
EFTUD1	137533
FAM154B	27120
GOLGA6L10	11576
GOLGA6L9	14115
RPS17	8814
GOLGA6L18	13721
GOLGA6L19	11819
GOLGA6L20	14375
RPS17L	8811
CPEB1	110661
AP3B2	55633
FSD2	55708
WHAMM	30231
HOMER2	149823
FAM103A1	9850
C15orf40	28200
BTBD1	55932
TM6SF1	42447
BNC1	33811
SH3GL3	176515
ADAMTSL3	390756
UBE2Q2L	14744
GOLGA6L4	14595
ZSCAN2	31810
WDR73	16575
NMB	8434
SEC11A	52172
ZNF592	62793
ALPK3	61802
SLC28A1	95991
PDE8A	163705
AKAP13	373784
KLHL25	40707
AGBL1	892056
NTRK3	386769
MRPL46	12943
MRPS11	16538
DET1	40116
AEN	15986
ISG20	25330
ACAN	76911
HAPLN3	23338
MFGE8	19726
ABHD2	119901
RLBP1	16882
FANCI	78312
POLG	23558
RHCG	46164
TICRR	60574
KIF7	51662
PLIN1	20062
PEX11A	18019
WDR93	57841
MESP1	7649
MESP2	23160
ANPEP	35513
AP3S2	68743
C15orf38-AP3S2	83574
C15orf38	18029
ZNF710	85814
IDH2	24459
SEMA4B	74075
CIB1	9072
GDPGP1	13275
TTLL13	20437
NGRN	12572
GABARAPL3	6850
ZNF774	18847
IQGAP1	119025
LDLRAD4	440257
FAM210A	68316
ST8SIA5	85139
RNMT	42898
PIAS2	116770
KATNAL2	135203
MC5R	7707
MC2R	38663
ZNF519	80033
POTEC	41246
TCEB3CL2	6876
TCEB3CL	6876
TCEB3C	6876
TCEB3B	8045
HDHD2	48117
IER3IP1	26332
ANKRD30B	129466
SKOR2	34261
SMAD2	104593
ROCK1	169945
GREB1L	288175
ZBTB7C	389079
CTIF	329171
SMAD7	35858
ESCO1	76603
SNRPD1	23189
ABHD3	58908
DYM	422678
C18orf32	10594
MIB1	171000
RPL17-C18orf32	14905
RPL17	9055
GATA6	38087
CTAGE1	9314
LIPG	37203
RBBP8	233227
ACAA2	35461
MYO5B	377280
CABLES1	130903
CCDC11	44329
TMEM241	245817
MBD1	19892
RIOK3	38780
C18orf8	33273
NPC1	85714
CXXC1	10961
ANKRD29	68959
SKA1	24178
MAPK4	176746
MRO	32198
LAMA3	270623
ME2	74272
ELAC1	25130
SMAD4	122005
MEX3C	48754
DCC	1196242
MBD2	77079
TTC39C	147837
CABYR	27625
POLI	56862
STARD6	38606
C18orf54	32301
OSBPL1A	240836
DYNAP	16736
RAB27B	182656
CCDC68	62999
IMPACT	31919
TCF4	447456
HRH4	24328
ZNF521	295264
SS18	79603
PSMA8	64503
TAF4B	170749
TXNL1	59392
KCTD1	207491
WDR7	385254
AQP4	18780
CHST9	274686
CDH2	231480
BOD1L2	8238
ST8SIA3	25918
ONECUT2	60612
FECH	43489
DSC3	57807
NARS	26557
DSC2	41438
ATP8B1	161675
DSC1	38620
DSG1	43940
DSG4	43135
DSG3	35907
DSG2	55965
TTR	12285
B4GALT6	68589
SLC25A52	6318
NEDD4L	362173
TRAPPC8	128963
RNF125	59841
RNF138	44706
GAREM	350607
MEP1B	40335
KLHL14	105391
CCDC178	508699
ASXL3	177577
ALPK2	152710
MALT1	83753
NOL4	378852
ZNF532	128880
DTNA	403554
SEC11C	24359
GRP	15606
RAX	12051
CPLX4	48493
LMAN1	37139
CCBE1	271440
PMAIP1	9358
MC4R	6437
CDH20	227191
RNF152	91184
MAPRE2	171542
PIGN	148551
ZNF397	31103
ZSCAN30	44164
ZNF24	18270
KIAA1468	124864
TNFRSF11A	70996
ZCCHC2	69702
ZNF396	15640
INO80C	50761
GALNT1	135717
C18orf21	12195
RPRD1A	88189
SLC39A6	25853
ELP2	53502
PHLPP1	269994
BCL2	201782
KDSR	44784
VPS4B	38293
SERPINB5	33324
SERPINB12	15851
SERPINB13	22650
SERPINB4	12039
MOCOS	89638
FHOD3	487341
SERPINB11	81314
SERPINB3	11766
USP14	61246
TPGS2	54171
THOC1	58530
SERPINB7	57435
SERPINB2	37198
SERPINB10	43937
COLEC12	186361
KIAA1328	408066
HMSD	37473
SERPINB8	40119
CDH7	136150
CETN1	6157
CLUL1	58346
C18orf56	22020
CELF4	327990
TYMS	20974
CDH19	108055
DSEL	15398
TMX3	46610
ENOSF1	47352
PIK3C3	137623
CCDC102B	344980
DOK6	453032
RIT2	377465
SYT4	14772
YES1	95959
CD226	135645
ADCYAP1	12229
METTL4	38984
SETBP1	393337
RTTN	207152
SLC14A2	475112
NDC80	50124
SLC14A1	33393
SMCHD1	154278
SIGLEC15	23568
EPG5	124666
SOCS6	46299
GTSCR1	25225
CBLN2	106841
NETO1	130832
EMILIN2	73963
LPIN2	101321
PSTPIP2	93736
MYOM1	158301
FBXO15	79512
ATP5A1	25190
TIMM21	15451
CYB5A	43721
C18orf63	48374
FAM69C	27216
CNDP2	30315
HAUS1	29001
MYL12A	13755
MYL12B	21375
TGIF1	51803
C18orf25	98430
RNF165	141331
LOXHD1	185061
CNDP1	57773
DLGAP1	964305
ZNF407	517521
ZADH2	19240
TSHZ1	84195
C18orf42	57218
SMIM21	23227
ZBTB14	13034
ZNF516	142502
LINC00908	87313
ZNF236	153120
EPB41L3	243316
MBP	159856
TMEM200C	18883
L3MBTL4	465531
GALR1	23353
C18orf64	84237
SALL3	27403
ARHGAP28	190998
ATP9B	313998
LAMA1	181070
NFATC1	138469
LRRC30	5922
PTPRM	845079
RAB12	34936
CTDP1	79709
KCNG2	41516
PQLC1	54244
SOGA2	132117
HSBP1L1	11261
TXNL4A	66082
NDUFV2	36715
RBFA	17039
ANKRD12	154757
ADNP2	43491
TWSG1	72653
RALBP1	68107
PARD6G	95314
PPP4R1	73449
RAB31	159386
TXNDC2	8509
VAPA	51019
APCDD1	40320
NAPG	31856
PIEZO2	487107
GNAL	201729
CHMP1B	8053
MPPE1	31601
IMPA2	54852
ANKRD62	40896
CIDEA	28276
TUBB6	41651
AFG3L2	53370
SLMO1	29342
SPIRE1	216622
PSMG2	72002
CEP76	45944
PTPN2	149165
SEH1L	45403
CEP192	138690
PECAM1	96273
MILR1	24606
POLG2	24281
DDX5	13583
CEP95	40873
TEX2	121074
SMURF2	124773
VSTM1	28128
TARM1	16485
OSCAR	13067
NDUFA3	11529
TFPT	13735
PRPF31	21303
CNOT3	22975
LENG1	9721
TMC4	18098
MBOAT7	21655
TSEN34	8796
LILRA3	15099
LILRA4	10967
LAIR1	21805
KIR3DL2	21786
FCAR	21224
NCR1	15000
NLRP7	47803
NLRP2	53012
KIR2DS5	19980
GP6	29559
RDH13	37183
EPS8L1	20903
QSOX2	44508
EPPIN-WFDC6	15440
WFDC8	33173
WFDC9	28329
CSTF1	17091
WFDC10A	6670
WFDC11	26707
WFDC10B	25366
WFDC13	11801
SPINT4	8479
IDH3B	10824
WFDC3	48988
CASS4	52228
CTSZ	17062
RTFDC1	55296
EBF4	72229
TUBB1	12400
DNTTIP1	24490
ATP5E	11915
UBE2C	9381
GCNT7	39433
SLMO2	14764
FAM209A	13955
CPXM1	11568
FAM209B	8274
TFAP2C	14981
ZNF831	73093
TNNC2	15531
EDN3	30565
TMEM239	10316
BMP7	102881
C20orf141	5846
PCED1A	10876
SPO11	19235
PHACTR3	275202
SNX21	14465
RAE1	33201
VPS16	31029
ACOT8	20685
MTRNR2L3	6382
RBM38	22926
SYCP2	75092
ZSWIM3	26505
ZSWIM1	9039
CTCFL	34673
SPATA25	6146
NEURL2	7662
FAM217B	19916
PTPRA	179892
PPP1R3D	8458
CDH26	80595
CTSA	13676
C20orf197	22028
CDH4	693191
PCK1	10377
TAF4	117341
GNRH2	7125
ZBP1	21730
MRPS26	7309
OXT	5897
LSM14B	17917
AVP	7168
PMEPA1	68144
PSMA7	11705
C20orf85	15246
PLTP	18395
ANKRD60	15158
UBOX5	57623
FASTKD5	18378
PPP4R1L	83307
DDRGK1	19335
SS18L1	43718
ITPA	20002
RAB22A	62811
VAPB	66979
MTG2	25539
SLC4A11	16773
APCDD1L	61030
HRH3	10297
OSBPL2	62688
STX16	33254
C20orf194	163321
PCIF1	18395
ZNF335	28541
ADRM1	11769
STX16-NPEPL1	68976
NPEPL1	35107
ATRN	185082
LAMA5	64357
MMP9	12653
GFRA4	9107
SLC12A5	43428
